gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
0.0317,0.012,-0.0906,0.644,-2.1763,9.7516,-1.0,1.0,1.0
0.0173,0.0416,-0.0533,0.4932,-1.7717,9.6391,-1.0,1.0,1.0
0.0365,0.0306,-0.0882,0.5866,-2.0423,9.5026,-1.0,1.0,1.0
0.0344,0.0408,-0.1212,0.7374,-2.15,9.9455,-1.0,1.0,1.0
0.0248,0.028,-0.0786,0.6345,-2.1308,9.8617,-1.0,1.0,1.0
0.012,0.0189,-0.0794,0.5363,-2.0303,9.742,-1.0,1.0,1.0
0.0213,0.0509,-0.1074,0.4812,-1.9537,9.6702,-1.0,1.0,1.0
0.0091,0.029,-0.057,0.6488,-2.4157,9.9335,-1.0,1.0,1.0
-0.0037,-0.0104,-0.0922,0.5411,-2.047,9.8497,-1.0,1.0,1.0
0.0218,-0.0192,-0.0544,0.4621,-1.9082,9.6247,-1.0,1.0,1.0
-0.0104,0.0677,0.0791,0.4022,-1.3408,9.9288,-1.0,1.0,1.0
-0.1436,0.1095,0.5225,0.498,-2.478,9.6774,-1.0,1.0,1.0
-0.0051,0.1428,0.0813,0.4357,-2.5857,9.5122,-1.0,1.0,1.0
0.0136,0.1183,0.1111,0.2179,-1.8842,10.0293,-1.0,1.0,1.0
0.0394,0.2241,0.089,0.1221,-2.1213,9.8881,-1.0,1.0,1.0
0.0655,0.1399,-0.0072,0.0072,-2.1548,9.4643,-1.0,1.0,1.0
0.0978,0.1412,0.0666,-0.0479,-1.7693,9.8521,-1.0,1.0,1.0
0.0775,0.1319,0.0333,-0.1293,-2.1715,9.924,-1.0,1.0,1.0
0.0927,0.1058,0.0365,-0.2705,-1.8723,10.0293,-1.0,1.0,1.0
0.0485,0.1791,0.1026,-0.3639,-1.7693,10.1514,-1.0,1.0,1.0
0.0506,0.1719,0.0709,-0.4908,-1.834,9.6343,-1.0,1.0,1.0
-0.0096,0.1617,0.1593,-0.6057,-1.798,9.7588,-1.0,1.0,1.0
-0.0333,0.1276,0.1943,-0.656,-1.9034,9.7492,-1.0,1.0,1.0
0.0003,0.1668,0.0847,-0.7853,-2.1141,9.6989,-1.0,1.0,1.0
0.0136,0.1058,0.0165,-0.8452,-2.0087,9.335,-1.0,1.0,1.0
-0.0229,-0.093,0.0245,-0.7805,-1.8866,9.3996,-1.0,1.0,1.0
-0.0693,-0.1639,0.1929,-0.7111,-2.5833,10.2472,-1.0,1.0,1.0
-0.0941,0.0115,0.0301,-0.5986,-2.3846,10.2496,-1.0,1.0,1.0
