timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
25600,4.8299,0.2803,-0.9036,-1.1732,-7.0198,5.1475,1.0,1.0,1.0
25700,3.7038,0.5415,0.2872,-1.7382,-3.5243,10.319,1.0,1.0,1.0
25800,1.1658,-0.239,0.4173,-1.9585,-0.917,8.9998,1.0,-1.0,1.0
25900,0.0709,0.8505,-0.1391,-2.5067,-0.656,10.0341,1.0,-1.0,1.0
26000,-0.2134,0.3547,-0.4482,-2.4253,-0.2658,8.5856,1.0,-1.0,1.0
26100,-0.0354,-0.0967,-0.2425,-2.4325,-0.9433,9.2057,1.0,-1.0,1.0
26200,-0.2974,-0.1367,-0.3259,-1.6951,-0.7159,9.9455,1.0,1.0,1.0
26300,-0.7584,-1.44,-0.1279,-0.905,-1.2043,8.8897,-1.0,1.0,1.0
26400,-0.5244,-0.4407,-0.118,-0.5124,-3.6727,10.2975,-1.0,1.0,1.0
26500,0.0847,0.4836,0.3483,-0.6177,-1.7837,11.248,-1.0,1.0,1.0
26600,0.4237,0.1767,-0.0743,0.0742,-5.3223,10.0892,-1.0,1.0,1.0
