gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
0.0501,0.3435,-0.1836,3.5769,-3.7685,8.3534,-1.0,1.0,1.0
0.0386,0.506,-0.0965,3.2872,-4.0055,8.6191,-1.0,1.0,1.0
0.0258,0.3802,-0.0954,2.8635,-3.8738,8.5688,-1.0,1.0,1.0
0.0019,0.3014,-0.0416,2.4397,-3.723,8.837,-1.0,1.0,1.0
0.129,0.3824,-0.1383,2.1787,-3.9241,8.8777,-1.0,1.0,1.0
0.016,0.2068,-0.1367,1.9369,-3.9504,8.8921,-1.0,1.0,1.0
0.0485,0.1996,-0.1122,1.7047,-3.814,9.177,-1.0,1.0,1.0
0.2348,0.441,-0.1719,1.3551,-3.8331,9.5481,-1.0,1.0,1.0
0.1708,0.4143,-0.1596,0.8332,-3.4548,9.4068,-1.0,1.0,1.0
-0.1306,0.3056,0.041,0.5962,-3.5482,9.7372,-1.0,1.0,1.0
-0.0378,0.4429,-0.032,-0.3735,-3.4524,9.4786,-1.0,1.0,1.0
0.1047,0.3675,-0.1202,-0.3687,-3.4237,8.7293,-1.0,1.0,1.0
0.0949,-0.1018,0.0925,-0.5411,-2.7725,8.8202,-1.0,1.0,1.0
-0.032,0.0128,-0.0053,-0.3112,-4.4819,10.9247,-1.0,1.0,1.0
0.0466,-0.1434,-0.1026,-0.1867,-3.3662,9.0644,-1.0,1.0,1.0
0.1447,-0.1913,-0.2582,-0.1125,-3.5698,9.3517,-1.0,1.0,1.0
0.2193,-0.1665,-0.461,-0.1006,-3.0071,9.3446,-1.0,1.0,1.0
0.1148,-0.3528,-0.4,0.0192,-2.6959,9.4667,-1.0,1.0,1.0
0.1804,-0.2342,-0.3904,0.0718,-2.7701,9.8043,-1.0,1.0,1.0
0.085,-0.2118,-0.3837,0.2442,-2.4373,10.1394,-1.0,1.0,1.0
0.0029,-0.0882,-0.3507,0.3926,-2.4828,9.5409,-1.0,1.0,1.0
0.1194,-0.1234,-0.5423,0.5602,-2.6791,9.6486,-1.0,1.0,1.0
0.1132,-0.1855,-0.4458,0.3615,-2.5714,9.7947,-1.0,1.0,1.0
0.251,0.0165,-0.5921,0.2825,-2.1404,10.0604,-1.0,1.0,1.0
0.1724,0.1402,-0.5644,-0.0383,-1.3479,9.9359,-1.0,1.0,1.0
-0.134,0.4261,-0.4727,-0.1556,-2.0111,9.6965,-1.0,1.0,1.0
-0.3685,0.0077,-0.8122,-0.4621,-2.7653,9.7396,-1.0,1.0,1.0
0.4327,0.0195,-0.1732,-0.7638,-2.2673,9.73,-1.0,1.0,1.0
0.671,-0.1745,-0.008,-0.3735,-1.4389,9.5912,-1.0,1.0,1.0
0.5721,-0.1324,0.0618,-0.51,-0.6488,9.8497,-1.0,1.0,1.0
-0.8247,0.0181,0.0637,-0.3615,-0.6369,9.7133,-1.0,1.0,1.0
0.736,-0.0869,0.1255,-0.4669,-0.3543,9.414,-1.0,1.0,1.0
0.7381,-0.1788,0.1372,-0.0742,-0.1604,10.2161,-1.0,1.0,1.0
-0.4903,-0.0757,0.1466,-0.2849,0.0311,9.8426,-1.0,1.0,1.0
-0.8788,0.3102,0.207,-0.4142,-1.1947,10.0149,-1.0,1.0,1.0
-1.0139,0.2268,0.1982,-0.5028,-1.8148,9.7875,-1.0,1.0,1.0
-0.9196,-0.1106,-0.0258,-0.5387,-2.6887,9.323,-1.0,1.0,1.0
-0.89,-0.1236,0.1061,-0.5507,-3.6416,9.2919,-1.0,1.0,1.0
-0.7746,0.0306,0.1711,-0.4142,-4.5035,8.8777,-1.0,1.0,1.0
-0.9771,0.0951,0.299,-0.3711,-5.5593,8.418,-1.0,1.0,1.0
-1.0933,0.0064,0.231,-0.4286,-5.9711,7.9344,-1.0,1.0,1.0
-0.583,0.0839,0.2073,-0.1987,-6.8115,7.1108,-1.0,1.0,1.0
-0.4916,0.0525,0.2038,0.0168,-7.2113,6.8642,-1.0,1.0,1.0
-0.7642,-0.0906,0.2574,0.2131,-7.592,5.8993,-1.0,1.0,1.0
0.2356,0.0248,-0.0549,0.2083,-7.7141,6.4332,-1.0,1.0,1.0
0.4615,0.0581,-0.0608,0.1628,-7.5729,6.6607,-1.0,1.0,1.0
0.0648,-0.0053,-0.0045,0.1053,-7.5944,6.8426,-1.0,1.0,1.0
1.433,0.2108,-0.3472,0.0622,-7.4675,7.2951,-1.0,1.0,1.0
3.1592,0.5817,-0.182,-0.3089,-5.8466,8.0493,-1.0,1.0,1.0
0.8402,-0.4394,0.0282,-0.4405,-4.1252,9.323,-1.0,1.0,1.0
0.1415,-0.0538,0.032,-0.328,-3.5817,9.5529,-1.0,1.0,1.0
0.0773,-0.0408,-0.028,-0.3855,-3.5506,9.493,-1.0,1.0,1.0
0.0648,-0.0384,-0.0498,-0.2346,-3.632,9.4475,-1.0,1.0,1.0
0.0685,-0.0402,-0.0248,-0.34,-3.4261,9.347,-1.0,1.0,1.0
0.0589,-0.0131,-0.0155,-0.3089,-3.3519,9.5337,-1.0,1.0,1.0
0.0005,0.0354,-0.0149,-0.3735,-3.3902,9.1985,-1.0,1.0,1.0
-0.0416,0.0562,0.0304,-0.3879,-3.2753,9.2512,-1.0,1.0,1.0
-0.0024,0.1785,0.0586,-0.5052,-3.292,9.3877,-1.0,1.0,1.0
-0.0192,0.381,0.0845,-0.5483,-3.4692,9.1818,-1.0,1.0,1.0
-0.0021,0.1506,0.0965,-0.929,-3.4644,9.232,-1.0,1.0,1.0
0.0488,0.1319,0.0288,-1.0511,-3.5602,9.1794,-1.0,1.0,1.0
0.0184,0.2726,0.0983,-1.1588,-3.383,9.3709,-1.0,1.0,1.0
0.053,0.344,0.1839,-1.2426,-3.7254,9.3757,-1.0,1.0,1.0
0.0981,0.2001,-0.0384,-1.4868,-3.4955,9.1267,-1.0,1.0,1.0
0.0085,0.0989,-0.0242,-1.7909,-3.5386,9.4954,-1.0,1.0,1.0
0.0807,0.1537,-0.0682,-1.9106,-3.3902,9.3637,-1.0,1.0,1.0
0.0877,0.1732,-0.1148,-1.9465,-3.2633,9.4906,-1.0,1.0,1.0
0.0317,0.2777,-0.0035,-2.2601,-3.0239,9.347,-1.0,1.0,1.0
0.0003,0.3331,0.0144,-2.4636,-3.2537,9.3182,-1.0,1.0,1.0
0.029,0.3416,-0.069,-2.6719,-3.304,8.8538,1.0,1.0,1.0
-0.0437,0.4319,-0.041,-3.0358,-3.0885,8.9447,1.0,1.0,1.0
-0.085,0.4442,-0.0943,-3.4069,-3.4141,8.7388,1.0,1.0,1.0
-0.0701,0.275,-0.1996,-3.8211,-3.3088,8.6886,1.0,1.0,1.0
0.048,0.2153,-0.1676,-3.9289,-3.0095,8.023,1.0,1.0,1.0
-0.0128,0.1439,-0.093,-4.1635,-3.0143,8.3773,1.0,1.0,1.0
